full_date,date_key,day,month,month_name,month_short,quarter,quarter_label,year,year_quarter,year_month,week_number,day_of_week,day_name,is_weekend,is_month_start,is_month_end
2023-01-04,20230104,4,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,1,3,Wednesday,0,0,0
2023-01-05,20230105,5,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,1,4,Thursday,0,0,0
2023-01-06,20230106,6,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,1,5,Friday,0,0,0
2023-01-07,20230107,7,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,1,6,Saturday,1,0,0
2023-01-08,20230108,8,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,1,7,Sunday,1,0,0
2023-01-09,20230109,9,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,2,1,Monday,0,0,0
2023-01-10,20230110,10,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,2,2,Tuesday,0,0,0
2023-01-11,20230111,11,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,2,3,Wednesday,0,0,0
2023-01-12,20230112,12,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,2,4,Thursday,0,0,0
2023-01-13,20230113,13,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,2,5,Friday,0,0,0
2023-01-14,20230114,14,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,2,6,Saturday,1,0,0
2023-01-15,20230115,15,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,2,7,Sunday,1,0,0
2023-01-16,20230116,16,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,3,1,Monday,0,0,0
2023-01-17,20230117,17,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,3,2,Tuesday,0,0,0
2023-01-18,20230118,18,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,3,3,Wednesday,0,0,0
2023-01-19,20230119,19,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,3,4,Thursday,0,0,0
2023-01-20,20230120,20,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,3,5,Friday,0,0,0
2023-01-21,20230121,21,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,3,6,Saturday,1,0,0
2023-01-22,20230122,22,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,3,7,Sunday,1,0,0
2023-01-23,20230123,23,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,4,1,Monday,0,0,0
2023-01-24,20230124,24,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,4,2,Tuesday,0,0,0
2023-01-25,20230125,25,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,4,3,Wednesday,0,0,0
2023-01-26,20230126,26,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,4,4,Thursday,0,0,0
2023-01-27,20230127,27,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,4,5,Friday,0,0,0
2023-01-28,20230128,28,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,4,6,Saturday,1,0,0
2023-01-29,20230129,29,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,4,7,Sunday,1,0,0
2023-01-30,20230130,30,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,5,1,Monday,0,0,0
2023-01-31,20230131,31,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,5,2,Tuesday,0,0,1
2023-02-01,20230201,1,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,5,3,Wednesday,0,1,0
2023-02-02,20230202,2,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,5,4,Thursday,0,0,0
2023-02-03,20230203,3,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,5,5,Friday,0,0,0
2023-02-04,20230204,4,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,5,6,Saturday,1,0,0
2023-02-05,20230205,5,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,5,7,Sunday,1,0,0
2023-02-06,20230206,6,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,6,1,Monday,0,0,0
2023-02-07,20230207,7,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,6,2,Tuesday,0,0,0
2023-02-08,20230208,8,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,6,3,Wednesday,0,0,0
2023-02-09,20230209,9,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,6,4,Thursday,0,0,0
2023-02-10,20230210,10,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,6,5,Friday,0,0,0
2023-02-11,20230211,11,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,6,6,Saturday,1,0,0
2023-02-12,20230212,12,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,6,7,Sunday,1,0,0
2023-02-13,20230213,13,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,7,1,Monday,0,0,0
2023-02-14,20230214,14,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,7,2,Tuesday,0,0,0
2023-02-15,20230215,15,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,7,3,Wednesday,0,0,0
2023-02-16,20230216,16,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,7,4,Thursday,0,0,0
2023-02-17,20230217,17,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,7,5,Friday,0,0,0
2023-02-18,20230218,18,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,7,6,Saturday,1,0,0
2023-02-19,20230219,19,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,7,7,Sunday,1,0,0
2023-02-20,20230220,20,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,8,1,Monday,0,0,0
2023-02-21,20230221,21,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,8,2,Tuesday,0,0,0
2023-02-22,20230222,22,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,8,3,Wednesday,0,0,0
2023-02-23,20230223,23,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,8,4,Thursday,0,0,0
2023-02-24,20230224,24,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,8,5,Friday,0,0,0
2023-02-25,20230225,25,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,8,6,Saturday,1,0,0
2023-02-26,20230226,26,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,8,7,Sunday,1,0,0
2023-02-27,20230227,27,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,9,1,Monday,0,0,0
2023-02-28,20230228,28,2,February,Feb,1,Q1,2023,2023-Q1,2023-02,9,2,Tuesday,0,0,1
2023-03-01,20230301,1,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,9,3,Wednesday,0,1,0
2023-03-02,20230302,2,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,9,4,Thursday,0,0,0
2023-03-03,20230303,3,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,9,5,Friday,0,0,0
2023-03-04,20230304,4,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,9,6,Saturday,1,0,0
2023-03-05,20230305,5,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,9,7,Sunday,1,0,0
2023-03-06,20230306,6,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,10,1,Monday,0,0,0
2023-03-07,20230307,7,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,10,2,Tuesday,0,0,0
2023-03-08,20230308,8,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,10,3,Wednesday,0,0,0
2023-03-09,20230309,9,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,10,4,Thursday,0,0,0
2023-03-10,20230310,10,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,10,5,Friday,0,0,0
2023-03-11,20230311,11,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,10,6,Saturday,1,0,0
2023-03-12,20230312,12,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,10,7,Sunday,1,0,0
2023-03-13,20230313,13,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,11,1,Monday,0,0,0
2023-03-14,20230314,14,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,11,2,Tuesday,0,0,0
2023-03-15,20230315,15,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,11,3,Wednesday,0,0,0
2023-03-16,20230316,16,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,11,4,Thursday,0,0,0
2023-03-17,20230317,17,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,11,5,Friday,0,0,0
2023-03-18,20230318,18,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,11,6,Saturday,1,0,0
2023-03-19,20230319,19,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,11,7,Sunday,1,0,0
2023-03-20,20230320,20,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,12,1,Monday,0,0,0
2023-03-21,20230321,21,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,12,2,Tuesday,0,0,0
2023-03-22,20230322,22,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,12,3,Wednesday,0,0,0
2023-03-23,20230323,23,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,12,4,Thursday,0,0,0
2023-03-24,20230324,24,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,12,5,Friday,0,0,0
2023-03-25,20230325,25,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,12,6,Saturday,1,0,0
2023-03-26,20230326,26,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,12,7,Sunday,1,0,0
2023-03-27,20230327,27,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,13,1,Monday,0,0,0
2023-03-28,20230328,28,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,13,2,Tuesday,0,0,0
2023-03-29,20230329,29,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,13,3,Wednesday,0,0,0
2023-03-30,20230330,30,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,13,4,Thursday,0,0,0
2023-03-31,20230331,31,3,March,Mar,1,Q1,2023,2023-Q1,2023-03,13,5,Friday,0,0,1
2023-04-01,20230401,1,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,13,6,Saturday,1,1,0
2023-04-02,20230402,2,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,13,7,Sunday,1,0,0
2023-04-03,20230403,3,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,14,1,Monday,0,0,0
2023-04-04,20230404,4,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,14,2,Tuesday,0,0,0
2023-04-05,20230405,5,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,14,3,Wednesday,0,0,0
2023-04-06,20230406,6,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,14,4,Thursday,0,0,0
2023-04-07,20230407,7,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,14,5,Friday,0,0,0
2023-04-08,20230408,8,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,14,6,Saturday,1,0,0
2023-04-09,20230409,9,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,14,7,Sunday,1,0,0
2023-04-10,20230410,10,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,15,1,Monday,0,0,0
2023-04-11,20230411,11,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,15,2,Tuesday,0,0,0
2023-04-12,20230412,12,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,15,3,Wednesday,0,0,0
2023-04-13,20230413,13,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,15,4,Thursday,0,0,0
2023-04-14,20230414,14,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,15,5,Friday,0,0,0
2023-04-15,20230415,15,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,15,6,Saturday,1,0,0
2023-04-16,20230416,16,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,15,7,Sunday,1,0,0
2023-04-17,20230417,17,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,16,1,Monday,0,0,0
2023-04-18,20230418,18,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,16,2,Tuesday,0,0,0
2023-04-19,20230419,19,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,16,3,Wednesday,0,0,0
2023-04-20,20230420,20,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,16,4,Thursday,0,0,0
2023-04-21,20230421,21,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,16,5,Friday,0,0,0
2023-04-22,20230422,22,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,16,6,Saturday,1,0,0
2023-04-23,20230423,23,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,16,7,Sunday,1,0,0
2023-04-24,20230424,24,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,17,1,Monday,0,0,0
2023-04-25,20230425,25,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,17,2,Tuesday,0,0,0
2023-04-26,20230426,26,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,17,3,Wednesday,0,0,0
2023-04-27,20230427,27,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,17,4,Thursday,0,0,0
2023-04-28,20230428,28,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,17,5,Friday,0,0,0
2023-04-29,20230429,29,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,17,6,Saturday,1,0,0
2023-04-30,20230430,30,4,April,Apr,2,Q2,2023,2023-Q2,2023-04,17,7,Sunday,1,0,1
2023-05-01,20230501,1,5,May,May,2,Q2,2023,2023-Q2,2023-05,18,1,Monday,0,1,0
2023-05-02,20230502,2,5,May,May,2,Q2,2023,2023-Q2,2023-05,18,2,Tuesday,0,0,0
2023-05-03,20230503,3,5,May,May,2,Q2,2023,2023-Q2,2023-05,18,3,Wednesday,0,0,0
2023-05-04,20230504,4,5,May,May,2,Q2,2023,2023-Q2,2023-05,18,4,Thursday,0,0,0
2023-05-05,20230505,5,5,May,May,2,Q2,2023,2023-Q2,2023-05,18,5,Friday,0,0,0
2023-05-06,20230506,6,5,May,May,2,Q2,2023,2023-Q2,2023-05,18,6,Saturday,1,0,0
2023-05-07,20230507,7,5,May,May,2,Q2,2023,2023-Q2,2023-05,18,7,Sunday,1,0,0
2023-05-08,20230508,8,5,May,May,2,Q2,2023,2023-Q2,2023-05,19,1,Monday,0,0,0
2023-05-09,20230509,9,5,May,May,2,Q2,2023,2023-Q2,2023-05,19,2,Tuesday,0,0,0
2023-05-10,20230510,10,5,May,May,2,Q2,2023,2023-Q2,2023-05,19,3,Wednesday,0,0,0
2023-05-11,20230511,11,5,May,May,2,Q2,2023,2023-Q2,2023-05,19,4,Thursday,0,0,0
2023-05-12,20230512,12,5,May,May,2,Q2,2023,2023-Q2,2023-05,19,5,Friday,0,0,0
2023-05-13,20230513,13,5,May,May,2,Q2,2023,2023-Q2,2023-05,19,6,Saturday,1,0,0
2023-05-14,20230514,14,5,May,May,2,Q2,2023,2023-Q2,2023-05,19,7,Sunday,1,0,0
2023-05-15,20230515,15,5,May,May,2,Q2,2023,2023-Q2,2023-05,20,1,Monday,0,0,0
2023-05-16,20230516,16,5,May,May,2,Q2,2023,2023-Q2,2023-05,20,2,Tuesday,0,0,0
2023-05-17,20230517,17,5,May,May,2,Q2,2023,2023-Q2,2023-05,20,3,Wednesday,0,0,0
2023-05-18,20230518,18,5,May,May,2,Q2,2023,2023-Q2,2023-05,20,4,Thursday,0,0,0
2023-05-19,20230519,19,5,May,May,2,Q2,2023,2023-Q2,2023-05,20,5,Friday,0,0,0
2023-05-20,20230520,20,5,May,May,2,Q2,2023,2023-Q2,2023-05,20,6,Saturday,1,0,0
2023-05-21,20230521,21,5,May,May,2,Q2,2023,2023-Q2,2023-05,20,7,Sunday,1,0,0
2023-05-22,20230522,22,5,May,May,2,Q2,2023,2023-Q2,2023-05,21,1,Monday,0,0,0
2023-05-23,20230523,23,5,May,May,2,Q2,2023,2023-Q2,2023-05,21,2,Tuesday,0,0,0
2023-05-24,20230524,24,5,May,May,2,Q2,2023,2023-Q2,2023-05,21,3,Wednesday,0,0,0
2023-05-25,20230525,25,5,May,May,2,Q2,2023,2023-Q2,2023-05,21,4,Thursday,0,0,0
2023-05-26,20230526,26,5,May,May,2,Q2,2023,2023-Q2,2023-05,21,5,Friday,0,0,0
2023-05-27,20230527,27,5,May,May,2,Q2,2023,2023-Q2,2023-05,21,6,Saturday,1,0,0
2023-05-28,20230528,28,5,May,May,2,Q2,2023,2023-Q2,2023-05,21,7,Sunday,1,0,0
2023-05-29,20230529,29,5,May,May,2,Q2,2023,2023-Q2,2023-05,22,1,Monday,0,0,0
2023-05-30,20230530,30,5,May,May,2,Q2,2023,2023-Q2,2023-05,22,2,Tuesday,0,0,0
2023-05-31,20230531,31,5,May,May,2,Q2,2023,2023-Q2,2023-05,22,3,Wednesday,0,0,1
2023-06-01,20230601,1,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,22,4,Thursday,0,1,0
2023-06-02,20230602,2,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,22,5,Friday,0,0,0
2023-06-03,20230603,3,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,22,6,Saturday,1,0,0
2023-06-04,20230604,4,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,22,7,Sunday,1,0,0
2023-06-05,20230605,5,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,23,1,Monday,0,0,0
2023-06-06,20230606,6,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,23,2,Tuesday,0,0,0
2023-06-07,20230607,7,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,23,3,Wednesday,0,0,0
2023-06-08,20230608,8,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,23,4,Thursday,0,0,0
2023-06-09,20230609,9,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,23,5,Friday,0,0,0
2023-06-10,20230610,10,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,23,6,Saturday,1,0,0
2023-06-11,20230611,11,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,23,7,Sunday,1,0,0
2023-06-12,20230612,12,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,24,1,Monday,0,0,0
2023-06-13,20230613,13,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,24,2,Tuesday,0,0,0
2023-06-14,20230614,14,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,24,3,Wednesday,0,0,0
2023-06-15,20230615,15,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,24,4,Thursday,0,0,0
2023-06-16,20230616,16,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,24,5,Friday,0,0,0
2023-06-17,20230617,17,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,24,6,Saturday,1,0,0
2023-06-18,20230618,18,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,24,7,Sunday,1,0,0
2023-06-19,20230619,19,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,25,1,Monday,0,0,0
2023-06-20,20230620,20,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,25,2,Tuesday,0,0,0
2023-06-21,20230621,21,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,25,3,Wednesday,0,0,0
2023-06-22,20230622,22,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,25,4,Thursday,0,0,0
2023-06-23,20230623,23,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,25,5,Friday,0,0,0
2023-06-24,20230624,24,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,25,6,Saturday,1,0,0
2023-06-25,20230625,25,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,25,7,Sunday,1,0,0
2023-06-26,20230626,26,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,26,1,Monday,0,0,0
2023-06-27,20230627,27,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,26,2,Tuesday,0,0,0
2023-06-28,20230628,28,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,26,3,Wednesday,0,0,0
2023-06-29,20230629,29,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,26,4,Thursday,0,0,0
2023-06-30,20230630,30,6,June,Jun,2,Q2,2023,2023-Q2,2023-06,26,5,Friday,0,0,1
2023-07-01,20230701,1,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,26,6,Saturday,1,1,0
2023-07-02,20230702,2,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,26,7,Sunday,1,0,0
2023-07-03,20230703,3,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,27,1,Monday,0,0,0
2023-07-04,20230704,4,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,27,2,Tuesday,0,0,0
2023-07-05,20230705,5,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,27,3,Wednesday,0,0,0
2023-07-06,20230706,6,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,27,4,Thursday,0,0,0
2023-07-07,20230707,7,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,27,5,Friday,0,0,0
2023-07-08,20230708,8,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,27,6,Saturday,1,0,0
2023-07-09,20230709,9,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,27,7,Sunday,1,0,0
2023-07-10,20230710,10,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,28,1,Monday,0,0,0
2023-07-11,20230711,11,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,28,2,Tuesday,0,0,0
2023-07-12,20230712,12,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,28,3,Wednesday,0,0,0
2023-07-13,20230713,13,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,28,4,Thursday,0,0,0
2023-07-14,20230714,14,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,28,5,Friday,0,0,0
2023-07-15,20230715,15,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,28,6,Saturday,1,0,0
2023-07-16,20230716,16,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,28,7,Sunday,1,0,0
2023-07-17,20230717,17,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,29,1,Monday,0,0,0
2023-07-18,20230718,18,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,29,2,Tuesday,0,0,0
2023-07-19,20230719,19,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,29,3,Wednesday,0,0,0
2023-07-20,20230720,20,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,29,4,Thursday,0,0,0
2023-07-21,20230721,21,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,29,5,Friday,0,0,0
2023-07-22,20230722,22,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,29,6,Saturday,1,0,0
2023-07-23,20230723,23,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,29,7,Sunday,1,0,0
2023-07-24,20230724,24,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,30,1,Monday,0,0,0
2023-07-25,20230725,25,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,30,2,Tuesday,0,0,0
2023-07-26,20230726,26,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,30,3,Wednesday,0,0,0
2023-07-27,20230727,27,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,30,4,Thursday,0,0,0
2023-07-28,20230728,28,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,30,5,Friday,0,0,0
2023-07-29,20230729,29,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,30,6,Saturday,1,0,0
2023-07-30,20230730,30,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,30,7,Sunday,1,0,0
2023-07-31,20230731,31,7,July,Jul,3,Q3,2023,2023-Q3,2023-07,31,1,Monday,0,0,1
2023-08-01,20230801,1,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,31,2,Tuesday,0,1,0
2023-08-02,20230802,2,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,31,3,Wednesday,0,0,0
2023-08-03,20230803,3,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,31,4,Thursday,0,0,0
2023-08-04,20230804,4,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,31,5,Friday,0,0,0
2023-08-05,20230805,5,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,31,6,Saturday,1,0,0
2023-08-06,20230806,6,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,31,7,Sunday,1,0,0
2023-08-07,20230807,7,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,32,1,Monday,0,0,0
2023-08-08,20230808,8,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,32,2,Tuesday,0,0,0
2023-08-09,20230809,9,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,32,3,Wednesday,0,0,0
2023-08-10,20230810,10,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,32,4,Thursday,0,0,0
2023-08-11,20230811,11,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,32,5,Friday,0,0,0
2023-08-12,20230812,12,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,32,6,Saturday,1,0,0
2023-08-13,20230813,13,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,32,7,Sunday,1,0,0
2023-08-14,20230814,14,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,33,1,Monday,0,0,0
2023-08-15,20230815,15,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,33,2,Tuesday,0,0,0
2023-08-16,20230816,16,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,33,3,Wednesday,0,0,0
2023-08-17,20230817,17,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,33,4,Thursday,0,0,0
2023-08-18,20230818,18,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,33,5,Friday,0,0,0
2023-08-19,20230819,19,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,33,6,Saturday,1,0,0
2023-08-20,20230820,20,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,33,7,Sunday,1,0,0
2023-08-21,20230821,21,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,34,1,Monday,0,0,0
2023-08-22,20230822,22,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,34,2,Tuesday,0,0,0
2023-08-23,20230823,23,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,34,3,Wednesday,0,0,0
2023-08-24,20230824,24,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,34,4,Thursday,0,0,0
2023-08-25,20230825,25,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,34,5,Friday,0,0,0
2023-08-26,20230826,26,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,34,6,Saturday,1,0,0
2023-08-27,20230827,27,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,34,7,Sunday,1,0,0
2023-08-28,20230828,28,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,35,1,Monday,0,0,0
2023-08-29,20230829,29,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,35,2,Tuesday,0,0,0
2023-08-30,20230830,30,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,35,3,Wednesday,0,0,0
2023-08-31,20230831,31,8,August,Aug,3,Q3,2023,2023-Q3,2023-08,35,4,Thursday,0,0,1
2023-09-01,20230901,1,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,35,5,Friday,0,1,0
2023-09-02,20230902,2,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,35,6,Saturday,1,0,0
2023-09-03,20230903,3,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,35,7,Sunday,1,0,0
2023-09-04,20230904,4,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,36,1,Monday,0,0,0
2023-09-05,20230905,5,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,36,2,Tuesday,0,0,0
